transaction_id,timestamp,block_number,sender,receiver,amount,gas_price,gas_used,transaction_fee,transaction_type,status,day_of_week,hour_of_day,nonce,sender_type,receiver_type
1111,2023-09-02T06:38:00Z,10000000,0x58e2431bc36ba0fa2005d84ecd23510f186f544a,0x189bb153d9ecbc25f4f715c5f6f7351a1a3f49c2,85.25,195,35031,0.0068,token transfer,success,Saturday,6,432,EOA,EOA
1112,2023-08-07T13:28:19Z,10000273,0xf6e29b3888c0616dee996517f5f4798d3f691e6c,0x1ae0b8d9dac9dca69e2c4be622f7d0b448902ab2,51.02,101,58735,0.0059,token transfer,success,Monday,13,656,EOA,EOA
1113,2023-12-27T06:47:12Z,10000326,0xa30d1b9fa7c1f9eed68fbb35ad4653e8cd87fbc2,0x7fcd789addd639ffe3714d86b347ada1d67ae5b8,16.15,117,55326,0.0065,contract creation,success,Wednesday,6,126,EOA,Contract
1114,2023-01-08T15:22:56Z,10000101,0xb0554ee1075f976f839e949efddaa5aec369a381,0x1f8f9af942bc906c5a4fba3919cdac480466620e,17.2,90,62264,0.0056,transfer,success,Sunday,15,76,Contract,EOA
1115,2023-08-06T23:59:23Z,10000260,0x638e860b27a3ecda2ca9bb23a6b33dd4b95e40e0,0xdf799b0309c2c416cbfbdecc05718bad98c54773,90.97,36,51541,0.0019,contract creation,success,Sunday,23,623,EOA,EOA
1116,2023-11-20T18:06:35Z,10000322,0xe8d32a50baa5cd97619831b35e83f4b0f9ef1878,0x7f190be56098545b7e43bd7d6a5579a740b43321,53.21,135,62366,0.0084,transfer,success,Monday,18,615,EOA,EOA
1117,2023-09-24T01:55:24Z,10000129,0x5102f0918ee8f8a8a87bc6efadbfe80049c740c4,0x450962abdd5d6e07b67423c2af4adf1d53a48dbf,86.79,148,60454,0.0089,token transfer,success,Sunday,1,308,EOA,Contract
1118,2023-03-13T23:41:11Z,10000199,0xcc036bc6899fbcd18d895e069ad351337bc7548b,0x8f9916e4160c8d146278a376b23087c4c84fade4,83.76,169,51161,0.0086,token transfer,success,Monday,23,60,Contract,EOA
1119,2023-04-20T02:01:03Z,10000499,0x6e4556c0e95cc9e386b531d4b0d69fc1703788be,0xfa417cc04399e0b9c2638aa2ad90e457f0f8bc6d,71.46,162,55039,0.0089,token transfer,success,Thursday,2,582,EOA,EOA
1120,2023-01-31T12:21:45Z,10000495,0xcf4d0c800678313e000a69d51a890fb9d839b2ff,0x2b4f0075dad5083a6a1fe8b0e05584c87fca78dd,53.74,136,27744,0.0038,contract creation,success,Tuesday,12,82,EOA,EOA
1121,2023-11-19T08:22:57Z,10000205,0x6cd5ea6cadbfe687d976aad5067624220256dde0,0xb98264fa7df7dc16bd41ed0a152d7c32151650df,34.56,63,28912,0.0018,token transfer,success,Sunday,8,127,EOA,EOA
1122,2023-04-19T07:40:06Z,10000451,0x3ef6c3a4d6a7bf8b6464a5e6faad478ed7307f7f,0x692ea653dee6d2b7179ac33afa7a5ecc2b2fdef3,49.94,27,22300,0.0006,contract creation,success,Wednesday,7,246,Contract,EOA
1123,2023-03-27T13:06:06Z,10000489,0x3c89cdb997b616c09e9d845008969cfd961d56d4,0x8b30723a5c90f10225200d2ee6dfce5bee8278ec,67.36,167,56258,0.0094,transfer,success,Monday,13,87,EOA,EOA
1124,2023-06-30T02:42:19Z,10000467,0x4629ca042170a5f2b127624f029ce13590441054,0x2b94f1115c26c2a73b1138940911a71012f33120,49.27,77,36947,0.0028,transfer,success,Friday,2,609,EOA,EOA
1125,2023-11-26T23:48:26Z,10000229,0x55cd65da5fd2a4c1fea377542bb074e9949b4901,0x57c7b878f7b2b43e40cbf278dda60218886c7a7f,32.51,146,29433,0.0043,contract creation,success,Sunday,23,605,EOA,EOA
1126,2023-08-12T19:28:45Z,10000325,0x7a853498fd2b06b15dac4fb500e5f21edc98d1ee,0xe29373e232d882b40bb2ff41ac3eeaed72a90965,77.12,31,71415,0.0022,token transfer,success,Saturday,19,935,EOA,EOA
1127,2023-01-28T04:23:59Z,10000301,0x3a1130ef3b026181af6504a04a771df36952f93e,0x37760dc2711184bdacddd8c68bbc162ac8e5e823,70.51,59,56003,0.0033,contract creation,success,Saturday,4,143,EOA,EOA
1128,2023-01-12T23:52:23Z,10000311,0x5af20c879793b7f7c66daa731ae905f1f41a99e5,0xfaa17a867ce80a16fe17d2b38a71680c480b39d4,39.87,150,30815,0.0046,contract creation,success,Thursday,23,308,EOA,Contract
1129,2023-05-20T14:10:53Z,10000401,0xbef72e5b76aff98a5cd32327b4f8f602fe08b869,0x83108ab18d0466147ced6369094ad5b7216a251a,89.72,55,87184,0.0048,contract creation,success,Saturday,14,9,EOA,EOA
1130,2023-01-01T12:39:10Z,10000182,0x82e81a9ae8dc99e4a510b28a7614f5c485282e14,0x934eafdbfebf7ded1591315300916fbf60c20253,96.47,84,98335,0.0083,transfer,success,Sunday,12,698,EOA,Contract
1131,2023-12-25T16:20:26Z,10000414,0x7f4c119be2dfd4c14b7d1ad95cdaa78aaa4fc5c2,0x4c0702d30f77d61dc1e4e35d994b1277e24b9dad,92.56,148,44959,0.0067,token transfer,success,Monday,16,811,EOA,EOA
1132,2023-08-29T13:06:14Z,10000460,0x28905b5b246b41ce47b1640d1600ada7e88612f2,0x766bc89a6af3bd976256786613b6a93e3831f4ef,91.35,138,38902,0.0054,transfer,success,Tuesday,13,178,EOA,EOA
1133,2023-08-15T19:02:13Z,10000296,0xcfc4ee2b55ba819b5e0cc59f68297200f1ef1740,0xfcf42e3a0ba9ffcd80304132b42e71c0d461ae55,50.61,70,67372,0.0047,token transfer,success,Tuesday,19,899,EOA,EOA
1134,2023-06-10T12:30:38Z,10000479,0xe362e3299f7c836c5686c562946433fb6533615a,0x37990475374f3f379c68a001138a763e7626586d,78.86,45,47204,0.0021,token transfer,success,Saturday,12,396,EOA,EOA
1135,2023-04-04T09:45:35Z,10000367,0x2e2e8eb028d997e5efac635e1a16541dffc2d26c,0xe4c85b07fc7c83030a74615d46a900700d7592f0,46.07,103,27776,0.0029,token transfer,success,Tuesday,9,883,EOA,EOA
1136,2023-09-02T21:38:26Z,10000138,0x7bc39f558bd9227349725cefecbfa81a22656f2e,0x24cf7bf6913842cd005aecc05a2cbc4229106371,29.96,182,96855,0.0176,transfer,success,Saturday,21,115,EOA,EOA
1137,2023-02-04T18:37:01Z,10000422,0x4962c3c1e9d9fb441e95d91d771bf464599da2ea,0x7e8ae750decb2310e01d21feb5715a8636e65039,63.63,60,66174,0.004,token transfer,success,Saturday,18,588,EOA,EOA
1138,2023-09-14T10:47:45Z,10000033,0x2e1741c3452ae8fa6e3a3536b847e87e69ee5238,0xe6b68a4383161f5488eb7d71da1a6a8ee62cb942,60.16,184,40804,0.0075,contract creation,success,Thursday,10,910,EOA,EOA
1139,2023-12-01T22:20:05Z,10000165,0xd7fda0b58d67a58c1e78cabaa776f2102e4e1799,0x5b8fa7aa6d119ee6be587dead5951e3f8e967390,6.61,126,27663,0.0035,contract creation,failure,Friday,22,262,EOA,EOA
1140,2023-03-05T22:01:45Z,10000168,0x9ab0766bb9e930a51a8c1c18820b26a4536f7e1c,0x587955898c8f3c8b0e49a94a76c443533211ec1a,47.13,163,84155,0.0137,contract creation,success,Sunday,22,999,EOA,EOA
1141,2023-07-16T04:55:02Z,10000046,0x98f6912b4c8b0e79a89b00e0f873f36c4e91e021,0x359b4323193b5f688060168317ebffd41bf60160,14.13,61,83300,0.0051,contract creation,success,Sunday,4,834,Contract,Contract
1142,2023-05-08T06:00:17Z,10000036,0x2616fe9945a1d0b0e1930fe55ec929dd8111c758,0xcace5cc97fa17cc67b263c6a3446a0c97c3fc3b6,86.96,36,41561,0.0015,contract creation,success,Monday,6,319,EOA,EOA
1143,2023-09-20T21:38:38Z,10000163,0xa0acb93870a6716b7eccae92fcc416167697dbd6,0xd0c985c91b15ce053e6265f05a0a20dc8e4a08eb,33.33,26,51556,0.0013,contract creation,success,Wednesday,21,154,EOA,EOA
1144,2023-01-03T05:39:55Z,10000100,0xe9d78dac2acb2f0be6b32cc9b8ae19d6b8c7e4ba,0xc16faceaaf6667e9285cac6dc66c468b3a04634f,72.08,186,98234,0.0183,token transfer,success,Tuesday,5,335,EOA,EOA
1145,2023-06-01T21:49:15Z,10000256,0x83a01d7bfd42c38c7e5342f3e61c5e024cde7cdc,0xabe924428a7e8e28aabda541f6d084e2d944059c,35.85,150,46335,0.007,token transfer,success,Thursday,21,71,EOA,EOA
1146,2023-06-30T06:51:26Z,10000286,0x8b3dbfc8c135643084b3b5b1e5a3f8681ef20c70,0x36ac5d5decf5c649b41a9eb532a04badb2f68f42,88.12,48,36562,0.0018,contract creation,success,Friday,6,993,Contract,EOA
1147,2023-11-11T14:09:36Z,10000430,0xe567e6df26488c9ad3c4e9cda8e0571052a2f854,0x010964173a6c39da2b00cb0100d58c1f211ba98c,11.01,135,35380,0.0048,contract creation,success,Saturday,14,676,EOA,EOA
1148,2023-09-26T11:29:03Z,10000263,0x399d6af0da4e0fa39b6c909cdb58e0953407c404,0xb79e831a1d4c26800490f6d9c1288051882e905e,1.6,174,58465,0.0102,token transfer,success,Tuesday,11,28,EOA,EOA
1149,2023-04-26T01:51:59Z,10000455,0x1ea0b8354aeabadd6dcf061f6b8d1e35e5507ea3,0x2726326b8cb866f6281b22eefd293d767f724315,63.84,133,92152,0.0123,contract creation,success,Wednesday,1,742,EOA,EOA
1150,2023-05-19T07:16:42Z,10000048,0x731bdd2541aac70144caa544319edd7a387be1ed,0x8087311bf2e72c1272081e5e0b527acc1e737c25,32.07,141,41534,0.0059,token transfer,success,Friday,7,893,EOA,EOA
1151,2023-10-19T03:04:24Z,10000188,0x45e7cf1e5a32c579778c71b45acfcad0cb537bec,0x903413b01420e2658a9057a8a1f0dba402c65fc7,96.95,57,99982,0.0057,contract creation,success,Thursday,3,919,EOA,EOA
1152,2023-05-24T23:54:31Z,10000283,0x2a31d7a45af90bd77272afa631541111b6fb24d6,0xcc82b21d4b58087516f2dc7bc64f32c9ad167882,23.97,151,96007,0.0145,token transfer,success,Wednesday,23,764,EOA,EOA
1153,2023-02-17T13:03:41Z,10000429,0x42fe32935efb57bf40ba87a1859efdf95b7ca36f,0x1cf3e47d0529513f9ae0b02aab96ed05ec6150ef,32.96,162,48760,0.0079,contract creation,success,Friday,13,912,EOA,EOA
1154,2023-06-01T00:22:22Z,10000164,0x4025987bc94e8f76b98e23b91f9f91a061622510,0xb0e6a38900e8d07e94e53f825f66a2d63f79dc24,95.68,165,41260,0.0068,transfer,success,Thursday,0,482,EOA,EOA
1155,2023-08-19T18:04:49Z,10000457,0xb714759a81fcfbca2b0a3ff68e6f9fe92f99db1f,0x00b80dba213b27011e45168ae909c6ab675c708e,30.59,187,87415,0.0163,contract creation,success,Saturday,18,532,Contract,EOA
1156,2023-04-26T05:42:15Z,10000114,0x19bf56243e9f90cedf4df721ff705df939a8b8c8,0x704bec34a4096207a3c0b310285c908e233818fe,25.2,162,43859,0.0071,contract creation,success,Wednesday,5,768,EOA,EOA
1157,2023-05-03T21:33:54Z,10000363,0xe966fade3fb793a585823940fb3023a2922f7d5a,0x695e86db09e4fccd31ffe8f8d13d970b22937cec,36.28,106,54839,0.0058,transfer,success,Wednesday,21,222,Contract,EOA
1158,2023-07-03T10:14:16Z,10000175,0x11539016c18ffe026071a4afadda63b5e125a497,0x7ac6bad523316dccc1ca124425702843dd837588,93.84,146,90686,0.0132,transfer,success,Monday,10,83,EOA,EOA
1159,2023-10-25T08:56:44Z,10000497,0x990cd8113b9e14e512211fc6b4870b70e5c03716,0xec3c3fd85f632a35d20a7da0f6a0e7fabbe6ccd5,86.89,90,41292,0.0037,token transfer,success,Wednesday,8,699,EOA,EOA
1160,2023-01-18T21:38:23Z,10000367,0x68790820ff637f79b1c018858b24dd04c4502938,0x23f724a4ddb478f0f2a067f18efc0bb78430069d,61.14,48,26488,0.0013,token transfer,success,Wednesday,21,819,EOA,EOA
1161,2023-12-29T07:20:14Z,10000224,0x605c666111fe5f91740260c86bae8636889e60b9,0x5844d91d6c54349370663478aa4eccc016159fdb,32.86,129,92833,0.012,token transfer,success,Friday,7,234,EOA,EOA
1162,2023-12-12T23:05:59Z,10000092,0x23afbe15344cd3122aa425dbc23a2bed1cab6f4f,0x13e4610001f3212979a84b61ddd3b0d49837045b,51.09,26,79986,0.0021,contract creation,success,Tuesday,23,92,EOA,EOA
1163,2023-04-21T15:16:59Z,10000184,0x26e3ca66f3697358aa8d064c4c84dda10e75da6d,0x404e1e77974c200478d25c9ae1e42a885d317b18,94.65,188,68116,0.0128,contract creation,success,Friday,15,873,EOA,EOA
1164,2023-12-08T09:09:39Z,10000165,0xea53dac07995a5397aa42e3f543c18ccb3adbfbb,0x2946400ff7c25c14ff3ac78cbdc2dc734a0db399,85.55,167,67103,0.0112,token transfer,success,Friday,9,206,EOA,EOA
1165,2023-12-21T12:09:06Z,10000318,0xf5d417230dae43195b0cc2a5dcbf2e4e7b274bf5,0x7b9948a54fcb0aeb9d67ff5843fcd79d77ae415c,78.86,199,47042,0.0094,contract creation,success,Thursday,12,466,EOA,EOA
1166,2023-01-07T02:47:15Z,10000372,0x772c3769cc769f04280e915c5982c29a7f5ea5f1,0x242b6d142e3fd4f1d90141af01c8fcad1d643569,6.54,64,95767,0.0061,contract creation,success,Saturday,2,49,EOA,EOA
1167,2023-10-08T17:06:11Z,10000283,0x86e163ff2f56512916e2c3a41c98875ea80920c6,0x063f1b92bb107c52f88740f3665fb4eccd507685,76.86,121,70237,0.0085,transfer,success,Sunday,17,463,EOA,EOA
1168,2023-11-15T13:58:45Z,10000394,0xacc9a33c751eb35f7096da4752302d12e5d7ea96,0xfb29bf352c26c3a1b9f25f95204cb8943fab237a,97.92,56,85803,0.0048,transfer,failure,Wednesday,13,150,EOA,EOA
1169,2023-05-06T23:06:25Z,10000048,0xd675b275a366d1ac19b6b996358cb70ca71e2f3f,0x851b718ae9a533fdc7fcf3677294188ae597e499,38.07,138,68887,0.0095,transfer,success,Saturday,23,207,EOA,EOA
1170,2023-12-01T04:33:23Z,10000012,0xa1ffaeaef02a3b6b9cb5c60aae84fa080e38b8ba,0xf220da99254845a254d5c42f9dca777fd30723fa,24.85,106,87155,0.0092,token transfer,success,Friday,4,795,EOA,EOA
1171,2023-03-24T12:43:34Z,10000253,0xf984f8fce707b5673115ea43f537515b8dfe3f43,0xd3c3c42295e2600bd024d1c0c3a826e96a6570e9,99.52,187,92662,0.0173,token transfer,success,Friday,12,288,EOA,EOA
1172,2023-03-01T00:11:32Z,10000055,0x304fc8294f82a44247d3ac2afda1dd4078054908,0x76702a5a2c75157fd5d8ca7ce537a278dd248f26,22.39,73,54787,0.004,transfer,success,Wednesday,0,370,EOA,Contract
1173,2023-04-15T12:42:35Z,10000437,0xd56bcff009843074b7bdd02607edacbbd1da75d9,0xc0305d194fae62734febdcb77e54f846cc74f823,96.53,58,45469,0.0026,token transfer,success,Saturday,12,182,EOA,EOA
1174,2023-02-17T08:07:34Z,10000487,0x70be2f38149552c5103f22516d09e4c09a6eef48,0x9f5c6a427aeeb30f08478e06b5cdb856fed4e8cd,29.02,67,97879,0.0066,token transfer,success,Friday,8,350,EOA,EOA
1175,2023-06-07T21:15:09Z,10000435,0xbec2dd04e3bc6262a3fd449d191cffd2ceec9603,0xb50bed16e27037db5992abe4994243f3d1308e97,64.58,85,38133,0.0032,contract creation,success,Wednesday,21,244,EOA,EOA
1176,2023-07-06T08:59:53Z,10000385,0x3b7227205a850373f8f8f99c2d933460d3947791,0x38d629bd9c6f88aaa663936ce610c9fbb46b5e45,88.06,196,50267,0.0099,contract creation,success,Thursday,8,911,Contract,Contract
1177,2023-01-18T19:28:39Z,10000067,0xe2481f2c73bc8097bf78b285b39201be6caebfcc,0x865142c6e8057f68db9dd3d43ccdc7a5051cc9f6,53.94,102,83977,0.0086,token transfer,success,Wednesday,19,194,EOA,EOA
1178,2023-03-26T01:58:58Z,10000478,0x419e41fbf627f76665c22731fbfb0faf9d924e3a,0x3815db94ab4381b6b43a2e72fef01fffe3165b9e,29.26,193,72384,0.014,transfer,success,Sunday,1,27,EOA,EOA
1179,2023-04-08T17:52:07Z,10000342,0xbc277b3f998bea198777c46feba6d27f5818e9b9,0xe3f482e8d81531df054f0ceb57a015de95fd49ff,33.9,127,43866,0.0056,transfer,success,Saturday,17,588,EOA,EOA
1180,2023-07-17T06:44:14Z,10000240,0xd77e938945e4f5e3306f7c2e2f4cf5b0bf01f44f,0xb0c54db0f1da51965ea46671496769c65c392754,40.08,49,78660,0.0039,contract creation,success,Monday,6,837,EOA,EOA
1181,2023-09-04T04:56:11Z,10000076,0x369456b161c5d287807a2c6fb8a75aaba7f245b6,0x077231c6bd694e643f18c5a58967cc6647a83127,1.15,193,98282,0.019,transfer,success,Monday,4,118,EOA,EOA
1182,2023-12-31T09:15:44Z,10000480,0x5c7a711a0bcbb696ec086dda6b7be62825789b5c,0xb1a41b090bbf0143057e8d229e1c222ca98538d5,16.29,97,69669,0.0068,transfer,success,Sunday,9,40,Contract,EOA
1183,2023-12-19T11:54:19Z,10000408,0x2a3fb871a910b9b45d022d14e6aec71638d5c28a,0xed7ec1eab79824f1ef4b88689bcaee92cc6a6de6,47.47,124,97518,0.0121,token transfer,success,Tuesday,11,347,EOA,EOA
1184,2023-06-06T05:37:51Z,10000449,0x57a0e3cc2db7e88bcc7e2a2f96ef0439ef4734e3,0x754d488530cc3fff1ae7e408f1d6e928d7bb25f6,25.24,139,94596,0.0131,transfer,success,Tuesday,5,836,EOA,EOA
1185,2023-05-03T20:37:37Z,10000486,0xa2f54409bfc4d88433d43797a9591070ef769506,0xb8a1c351fefd635c657475737014a9b2955cfeea,1.89,110,70554,0.0078,transfer,success,Wednesday,20,1,EOA,EOA
1186,2023-12-10T08:56:35Z,10000106,0xd6ee9ad2eaf1a73079f670f0292d2aa082335b25,0xe75ea2698d3ca2065476a0b01ea047536a31985c,56.65,159,94225,0.015,contract creation,success,Sunday,8,289,EOA,EOA
1187,2023-03-04T15:22:18Z,10000262,0x7a3857fc6d32f35e3884a3469c7369b8fa850267,0xa49711cfae5dbf0de74bf06f9a5b2d4521f07a97,99.95,40,98082,0.0039,token transfer,success,Saturday,15,828,EOA,EOA
1188,2023-08-20T19:56:56Z,10000107,0x68a35a2f35fdd8e94967ebf1a8c333fad16bb786,0x87da2a2be9393efe67ecd63a8a5a193c0d95a8dc,55.33,149,34715,0.0052,transfer,success,Sunday,19,730,EOA,EOA
1189,2023-11-04T18:47:26Z,10000218,0xa6251a3bc5b42a735f636c0f72917693fb79749e,0x79128a09c2285d775b38dd37be58fc55c359a6e1,2.62,198,36230,0.0072,token transfer,success,Saturday,18,399,EOA,EOA
1190,2023-03-14T02:46:29Z,10000140,0x015899e07b560fc3be790171aa4cc14ca23888c5,0x2bc212a2c03d31d5f1f29a6aa0c248c3938b5376,53.9,47,59613,0.0028,transfer,success,Tuesday,2,259,EOA,EOA
1191,2023-07-10T22:15:10Z,10000231,0x103184872d0c1cad49de169d2a0eca3e0132e8de,0x164b200c612825e3ba88f7dc9e1acac84234c92a,54.76,69,85911,0.0059,transfer,success,Monday,22,684,EOA,EOA
1192,2023-11-15T12:43:19Z,10000261,0x3f576bf80343ec8759a1324229f2016490816ffa,0x2311caaaaf9edfdd6fd243310f0d033f0a73321b,59.55,61,65511,0.004,contract creation,success,Wednesday,12,335,EOA,EOA
1193,2023-02-20T14:09:29Z,10000262,0x946a3b1d59be6a48b4ec45fa2c7f1f0661114a63,0xe7d1edb6bcaa65f3191d62f234f272cf95da4d0e,27.79,182,79195,0.0144,token transfer,success,Monday,14,828,EOA,EOA
1194,2023-05-01T15:33:19Z,10000288,0x2064aaff6d75f7d64c5fed30542d3c375b437a6e,0x1a1e32bc2bddfdbe3a0f27ae99627dfbb052d7f7,24.86,136,26752,0.0036,contract creation,success,Monday,15,194,Contract,EOA
1195,2023-08-19T02:34:54Z,10000477,0x550b017a9a5d335d3403c97370a4688a49aed163,0x2909ee26e21019678823a17e9cd24d6b39c052ae,13.26,140,90787,0.0127,transfer,success,Saturday,2,437,EOA,EOA
1196,2023-10-06T07:41:45Z,10000457,0xa5eb3bf7f510953daef570fac8041f131f021df0,0x8d89c8d90965a86c043e52de303c2f40ca6ff9d3,36.23,132,94507,0.0125,transfer,success,Friday,7,61,EOA,EOA
1197,2023-07-11T16:44:59Z,10000116,0x3e09df28115af8bd04428ded3bee35d5df03737e,0xd0a0b22d90c243daa5bb7258ff17672e1d2407f5,75.15,146,99964,0.0146,contract creation,success,Tuesday,16,433,EOA,EOA
1198,2023-12-15T09:47:36Z,10000496,0x9f3190366041b3bba4aa44056d5746be68b1020c,0x342dc897026c23d1a3b961587e4d11ed7681dc51,16.84,51,30938,0.0016,transfer,success,Friday,9,185,EOA,EOA
1199,2023-08-30T04:50:43Z,10000281,0x5a71d67868ff0516dec7430e3e1217a7cc7cffcf,0xf66a1e9745994f9ea5bce197539a321550d16972,42.53,137,77582,0.0106,token transfer,success,Wednesday,4,401,Contract,EOA
1200,2023-08-12T01:37:59Z,10000217,0x53750de0d3590628de55df8952cdf712c19b5ac7,0xe285e106697766d68d77230c295beb7873072898,48.66,78,73565,0.0057,contract creation,success,Saturday,1,389,EOA,Contract
1201,2023-02-27T13:46:18Z,10000173,0x88e9a4904564cb6e953624a576144a9d062620d2,0x2902fd82d4463117a2cee7a58ecbedd1510c46df,80.02,170,29498,0.005,token transfer,success,Monday,13,858,EOA,EOA
1202,2023-01-28T23:58:25Z,10000432,0x38002d57bcbe453599568796abd060e687b574fe,0x9446aa09a8a724fcb879858399e741c6011d6074,41.54,161,88007,0.0142,token transfer,success,Saturday,23,595,EOA,EOA
1203,2023-11-14T02:23:32Z,10000297,0xf43d56014dbd85fd99ab023f7daea8e8151a5095,0x6221591f85e9c1b27d180c8bf761d5d7706eff7e,85.94,68,35647,0.0024,contract creation,success,Tuesday,2,766,EOA,EOA
1204,2023-12-27T20:45:55Z,10000410,0x2de3b555a79b2cca7f167a011f47a1c22c6a163c,0xfab89470caee53c2f62fe36f8cd057155109747b,36.07,87,63671,0.0055,contract creation,success,Wednesday,20,693,EOA,EOA
1205,2023-08-01T03:08:16Z,10000131,0x36efbcc677f8213dfd68ec8b648546a13b0e74ab,0xa0340479147d9e2bbfc1aea03d96880479a78e7c,52.82,60,62403,0.0037,transfer,success,Tuesday,3,200,EOA,EOA
1206,2023-02-16T16:17:19Z,10000066,0x6e855c7f3c613a8be0f4d7e8db0ddaa153b51ade,0x8a41389efda9342a6c43fd5d8a9c4c867eb1c6e7,50.84,162,87284,0.0141,contract creation,success,Thursday,16,7,EOA,EOA
1207,2023-10-24T13:51:36Z,10000300,0xf62ff454b5f7040613cee35e74bdf69d9db91979,0x5f512ab47a91e4aa9e8a2e44f973a40ca9af438d,20.39,101,70415,0.0071,contract creation,success,Tuesday,13,405,EOA,EOA
1208,2023-05-15T02:57:26Z,10000039,0x1bc4887eae614595fafc5fe39bf658b74736d1bb,0xe2fa96908b113ce97b90c8f227ef43f3426385a1,57.23,38,97329,0.0037,token transfer,success,Monday,2,262,EOA,EOA
1209,2023-01-06T14:28:18Z,10000003,0xc4b8058920adda943b24cdae10b38aa40ccccdf5,0x845816501b4b97635444936b2e8edce738414b63,37.83,38,38923,0.0015,transfer,success,Friday,14,240,EOA,EOA
1210,2023-12-10T07:25:42Z,10000376,0x19513a8a5cba8aaeb84d9fb09ba2b86b899d9936,0x2924ab4cec9cb012e835c5659c78a4b3c3c309c4,59.22,88,93651,0.0082,token transfer,success,Sunday,7,624,EOA,EOA
1211,2023-10-18T02:05:23Z,10000132,0x1560327ed4958b1b5b6c99bee5444e222d8d4792,0x5fb58866431c297fe287463cebd751ff95d8b389,16.27,83,88241,0.0073,transfer,success,Wednesday,2,53,EOA,EOA
1212,2023-07-17T19:15:12Z,10000076,0x60ed915bb5372570e58b9a339d3db32d49ec2868,0x8c72e7a0601e3333eaf5b5924aa3c7c1cd8dbab6,33.56,91,81894,0.0075,contract creation,success,Monday,19,700,EOA,EOA
1213,2023-10-13T05:16:16Z,10000126,0xd00aab7d641a4db18d31c50db39c2a2befca987c,0xb99820b918ae47b02769b83aac36ab3e6769daf7,44.09,178,77340,0.0138,token transfer,success,Friday,5,874,EOA,EOA
1214,2023-11-07T19:24:12Z,10000274,0x45fe346e38065f221a0c63e1fe12bee0eef1e4bc,0x6d9194b0e2fa9ccf8ca4041e8ae26ae17f2c1838,99.68,109,50524,0.0055,transfer,success,Tuesday,19,551,EOA,EOA
1215,2023-01-23T10:44:11Z,10000188,0x6fe6b36adcc6876d16d56faff6df5d9c57e2496d,0x193f335a7408772505cf07030f197156064830e5,68.89,49,59453,0.0029,transfer,success,Monday,10,65,EOA,Contract
1216,2023-02-05T06:40:37Z,10000058,0x9909880c5af8a4caf051bfbdd2363a6086833ed4,0x781c73e990da6e65724810cd8787076899a435fc,84.52,178,83925,0.0149,contract creation,success,Sunday,6,363,EOA,EOA
1217,2023-10-23T04:33:23Z,10000337,0xcba8f7d5d4af73341587d6edef20954ea77d9259,0x30798420936ab39d8e6487ea37a3631f381b4057,88.66,182,89780,0.0163,transfer,success,Monday,4,388,EOA,EOA
1218,2023-10-04T07:50:27Z,10000141,0x8904e9146712b65a4553b9fcc2cfd318e33a6336,0xf837461b34a53539373d764fa2d3263f9564273c,10.81,125,37002,0.0046,transfer,success,Wednesday,7,346,EOA,EOA
1219,2023-01-25T19:26:25Z,10000237,0xb45b79fa12971e8d6c4f067ef211f0c603dee7e9,0xda5fe818c34b23cf4aa266440d1e0dfa25e116e1,9.62,196,71620,0.014,token transfer,success,Wednesday,19,601,EOA,EOA
1220,2023-10-13T15:49:23Z,10000130,0x235e3de6c7496138ceb394c5ce110ec80ca79a3d,0x9cc96dc34580dd225363316de379f6627d50c790,83.72,141,72664,0.0102,token transfer,failure,Friday,15,679,EOA,EOA
1221,2023-11-22T18:06:30Z,10000418,0x988fadc6e312d0f09f14d2d10f98f9a102133305,0x06b71c4fc8bfd29b735b57c7d9b7f8b7da5b8462,83.89,193,59195,0.0114,token transfer,success,Wednesday,18,460,EOA,EOA
1222,2023-09-15T04:31:50Z,10000153,0xfe28f9de8805e3b7f2cf4da1fa6ec4ab1ffcfdfa,0x57418663073e39b7d87c97a9bc031422d6a199f4,6.37,34,64538,0.0022,token transfer,success,Friday,4,180,EOA,EOA
1223,2023-01-31T22:10:55Z,10000427,0xf21d85a527d9d8ee1dbddf6275937aa77f7dd139,0x27ccce4604d6bf1443935be6fdde15e606c87724,47.74,27,57768,0.0016,token transfer,success,Tuesday,22,705,EOA,EOA
1224,2023-06-06T12:43:10Z,10000296,0xb9edb6c8127bac90d1b48a1af59a4015daf9bfff,0x9c68bcfbe2af3045c6db96362bf8296f9484482f,54.2,200,67615,0.0135,contract creation,success,Tuesday,12,321,EOA,EOA
1225,2023-08-10T00:47:18Z,10000027,0x5818c0cc2485694174f0c39eac7b0cc1a30f9640,0xbcd21fab09b3369b5f55c31535d9028f11fc7e78,30.37,81,82075,0.0066,transfer,success,Thursday,0,618,EOA,EOA
1226,2023-10-25T22:25:35Z,10000092,0xfced868dfe9f262ce27b2aa786f229f1ff40ba6b,0xb36cfd2e8db5403093697f602c3f3932e41604b2,99.04,71,62619,0.0044,contract creation,success,Wednesday,22,703,EOA,EOA
1227,2023-03-09T11:14:46Z,10000183,0x0127d6226ff0838be8db66dc60b169a08f1a1c3a,0x90cd9212a7dab8f97535b3df9d6951fd2f5acab4,45.38,178,52509,0.0093,transfer,success,Thursday,11,922,EOA,Contract
